Kepler-157c	TIC-122716806
Kepler-157d	TIC-122716806
Kepler-158b	TIC-120103325
Kepler-158c	TIC-120103325
Kepler-159b	TIC-169082553
Kepler-159c	TIC-169082553
Kepler-16b	TIC-299096355
Kepler-160b	TIC-158555483
Kepler-160c	TIC-158555483
Kepler-160d	TIC-158555483
Kepler-161b	TIC-159444082
Kepler-161c	TIC-159444082
Kepler-162b	TIC-273036401
Kepler-162c	TIC-273036401
Kepler-163b	TIC-271355638
Kepler-163c	TIC-271355638
Kepler-164b	TIC-158561894
Kepler-164c	TIC-158561894
Kepler-164d	TIC-158561894
Kepler-1641b	TIC-184426431
Kepler-1641c	TIC-184426431
Kepler-1642b	TIC-273036122
Kepler-1642c	TIC-273036122
Kepler-1647b	TIC-170344769
Kepler-165b	TIC-123129877
Kepler-165c	TIC-123129877
Kepler-1651b	TIC-48353358
Kepler-166b	TIC-26814955
Kepler-166c	TIC-26814955
Kepler-166d	TIC-26814955
Kepler-1661b	TIC-164886585
Kepler-1666b	TIC-273685548
Kepler-1666c	TIC-273685548
Kepler-167b	TIC-137686948
Kepler-167c	TIC-137686948
Kepler-167d	TIC-137686948
Kepler-167e	TIC-137686948
Kepler-168b	TIC-378087276
Kepler-168c	TIC-378087276
Kepler-169b	TIC-120689253
Kepler-169c	TIC-120689253
Kepler-169d	TIC-120689253
Kepler-169e	TIC-120689253
Kepler-169f	TIC-120689253
Kepler-170b	TIC-120253745
Kepler-170c	TIC-120253745
Kepler-171b	TIC-239229224
Kepler-171c	TIC-239229224
Kepler-171d	TIC-239229224
Kepler-172b	TIC-237157751
Kepler-172c	TIC-237157751
Kepler-172d	TIC-237157751
Kepler-172e	TIC-237157751
Kepler-173b	TIC-378160351
Kepler-173c	TIC-378160351
Kepler-174b	TIC-158434144
Kepler-174c	TIC-158434144
Kepler-174d	TIC-158434144
Kepler-175b	TIC-159099116
Kepler-175c	TIC-159099116
Kepler-176b	TIC-271159950
Kepler-176c	TIC-271159950
Kepler-176d	TIC-271159950
Kepler-176e	TIC-271159950
Kepler-177b	TIC-158172348
Kepler-177c	TIC-158172348
Kepler-178b	TIC-158394235
Kepler-178c	TIC-158394235
Kepler-178d	TIC-158394235
Kepler-179b	TIC-268057162
Kepler-179c	TIC-268057162
Kepler-18b	TIC-273690178
Kepler-18c	TIC-273690178
Kepler-18d	TIC-273690178
Kepler-180b	TIC-27532033
Kepler-180c	TIC-27532033
Kepler-181b	TIC-27767452
Kepler-181c	TIC-27767452
Kepler-182b	TIC-267672183
Kepler-182c	TIC-267672183
Kepler-183b	TIC-138214374
Kepler-183c	TIC-138214374
Kepler-184b	TIC-63119782
Kepler-184c	TIC-63119782
Kepler-184d	TIC-63119782
Kepler-185b	TIC-123490444
Kepler-185c	TIC-123490444
Kepler-186b	TIC-268159861
Kepler-186c	TIC-268159861
Kepler-186d	TIC-268159861
Kepler-186e	TIC-268159861
Kepler-186f	TIC-268159861
Kepler-187b	TIC-269264648
Kepler-187c	TIC-269264648
Kepler-188b	TIC-123235018
Kepler-188c	TIC-123235018
Kepler-189b	TIC-158494327
Kepler-189c	TIC-158494327
Kepler-19b	TIC-122375047
Kepler-19c	TIC-122375047
Kepler-19d	TIC-122375047
Kepler-190b	TIC-158789380
Kepler-190c	TIC-158789380
Kepler-191b	TIC-159647213
Kepler-191c	TIC-159647213
Kepler-191d	TIC-159647213
Kepler-192b	TIC-158626833
Kepler-192c	TIC-158626833
Kepler-192d	TIC-158626833
Kepler-193b	TIC-272496083
Kepler-193c	TIC-272496083
Kepler-194b	TIC-63070427
Kepler-194c	TIC-63070427
Kepler-194d	TIC-63070427
Kepler-195b	TIC-298837729
Kepler-195c	TIC-298837729
Kepler-196b	TIC-164828012
Kepler-196c	TIC-164828012
Kepler-197b	TIC-27397848
Kepler-197c	TIC-27397848
Kepler-197d	TIC-27397848
Kepler-197e	TIC-27397848
Kepler-198b	TIC-122519154
Kepler-198c	TIC-122519154
Kepler-198d	TIC-122519154
Kepler-199b	TIC-184090767
Kepler-199c	TIC-184090767
Kepler-20b	TIC-158554588
Kepler-20c	TIC-158554588
Kepler-20d	TIC-158554588
Kepler-20e	TIC-158554588
Kepler-20f	TIC-158554588
Kepler-20g	TIC-158554588
Kepler-200b	TIC-120252452
Kepler-200c	TIC-120252452
Kepler-201b	TIC-138297190
Kepler-201c	TIC-138297190
Kepler-202b	TIC-258202719
Kepler-202c	TIC-258202719
Kepler-203b	TIC-169084431
Kepler-203c	TIC-169084431
Kepler-203d	TIC-169084431
Kepler-204b	TIC-120495446
Kepler-204c	TIC-120495446
Kepler-205b	TIC-399822422
Kepler-205c	TIC-399822422
Kepler-206b	TIC-137342279
Kepler-206c	TIC-137342279
Kepler-206d	TIC-137342279
Kepler-207b	TIC-159217436
Kepler-207c	TIC-159217436
Kepler-207d	TIC-159217436
Kepler-208b	TIC-270781284
Kepler-208c	TIC-270781284
Kepler-208d	TIC-270781284
Kepler-208e	TIC-270781284
Kepler-209b	TIC-159652365
Kepler-209c	TIC-159652365
Kepler-21b	TIC-121214185
Kepler-210b	TIC-63283780
Kepler-210c	TIC-63283780
Kepler-211b	TIC-352007758
Kepler-211c	TIC-352007758
Kepler-212b	TIC-158551888
Kepler-212c	TIC-158551888
Kepler-213b	TIC-159521326
Kepler-213c	TIC-159521326
Kepler-214b	TIC-164785720
Kepler-214c	TIC-164785720
Kepler-215b	TIC-271352188
Kepler-215c	TIC-271352188
Kepler-215d	TIC-271352188
Kepler-215e	TIC-271352188
Kepler-216b	TIC-270698499
Kepler-216c	TIC-270698499
Kepler-217b	TIC-240178935
Kepler-217c	TIC-240178935
Kepler-217d	TIC-240178935
Kepler-218b	TIC-271662623
Kepler-218c	TIC-271662623
Kepler-218d	TIC-271662623
Kepler-219b	TIC-158838045
Kepler-219c	TIC-158838045
Kepler-219d	TIC-158838045
Kepler-220b	TIC-159759306
Kepler-220c	TIC-159759306
Kepler-220d	TIC-159759306
Kepler-220e	TIC-159759306
Kepler-221b	TIC-272601375
Kepler-221c	TIC-272601375
Kepler-221d	TIC-272601375
Kepler-221e	TIC-272601375
Kepler-222b	TIC-158625100
Kepler-222c	TIC-158625100
Kepler-222d	TIC-158625100
Kepler-223b	TIC-273876171
Kepler-223c	TIC-273876171
Kepler-223d	TIC-273876171
Kepler-223e	TIC-273876171
Kepler-224b	TIC-159642189
Kepler-224c	TIC-159642189
Kepler-224d	TIC-159642189
Kepler-224e	TIC-159642189
Kepler-225b	TIC-63203294
Kepler-225c	TIC-63203294
Kepler-226b	TIC-63204017
Kepler-226c	TIC-63204017
Kepler-226d	TIC-63204017
Kepler-227b	TIC-26539443
Kepler-227c	TIC-26539443
Kepler-228b	TIC-27772524
Kepler-228c	TIC-27772524
Kepler-228d	TIC-27772524
Kepler-229b	TIC-399912169
Kepler-229c	TIC-399912169
Kepler-229d	TIC-399912169
Kepler-23b	TIC-27083727
Kepler-23c	TIC-27083727
Kepler-23d	TIC-27083727
Kepler-230b	TIC-377782363
Kepler-230c	TIC-377782363
Kepler-231b	TIC-27006192
Kepler-231c	TIC-27006192
Kepler-232b	TIC-27686898
Kepler-232c	TIC-27686898
Kepler-233b	TIC-27843776
Kepler-233c	TIC-27843776
Kepler-234b	TIC-137318075
Kepler-234c	TIC-137318075
Kepler-235b	TIC-120765183
Kepler-235c	TIC-120765183
Kepler-235d	TIC-120765183
Kepler-235e	TIC-120765183
Kepler-236b	TIC-120044687
Kepler-236c	TIC-120044687
Kepler-237b	TIC-258348597
Kepler-237c	TIC-258348597
Kepler-238b	TIC-121460918
Kepler-238c	TIC-121460918
Kepler-238d	TIC-121460918
Kepler-238e	TIC-121460918
Kepler-238f	TIC-121460918
Kepler-239b	TIC-138641300
Kepler-239c	TIC-138641300
Kepler-24b	TIC-122376177
Kepler-24c	TIC-122376177
Kepler-24d	TIC-122376177
Kepler-24e	TIC-122376177
Kepler-240b	TIC-122712446
Kepler-240c	TIC-122712446
Kepler-242b	TIC-120899945
Kepler-242c	TIC-120899945
Kepler-243b	TIC-164886497
Kepler-243c	TIC-164886497
Kepler-244b	TIC-158426969
Kepler-244c	TIC-158426969
Kepler-244d	TIC-158426969
Kepler-245b	TIC-63004906
Kepler-245c	TIC-63004906
Kepler-245d	TIC-63004906
Kepler-245e	TIC-63004906
Kepler-246b	TIC-272484980
Kepler-246c	TIC-272484980
Kepler-247b	TIC-158792051
Kepler-247c	TIC-158792051
Kepler-247d	TIC-158792051
Kepler-248b	TIC-275493574
Kepler-248c	TIC-275493574
Kepler-249b	TIC-272942100
Kepler-249c	TIC-272942100
Kepler-249d	TIC-272942100
Kepler-25b	TIC-120960812
Kepler-25c	TIC-120960812
Kepler-25d	TIC-120960812
Kepler-250b	TIC-159098652
Kepler-250c	TIC-159098652
Kepler-250d	TIC-159098652
Kepler-251b	TIC-272489533
Kepler-251c	TIC-272489533
Kepler-251d	TIC-272489533
Kepler-251e	TIC-272489533
Kepler-252b	TIC-271769940
Kepler-252c	TIC-271769940
Kepler-253b	TIC-63065911
Kepler-253c	TIC-63065911
Kepler-253d	TIC-63065911
Kepler-254b	TIC-158665380
Kepler-254c	TIC-158665380
Kepler-254d	TIC-158665380
Kepler-255b	TIC-272083669
Kepler-255c	TIC-272083669
Kepler-255d	TIC-272083669
Kepler-256b	TIC-63362772
Kepler-256c	TIC-63362772
Kepler-256d	TIC-63362772
Kepler-256e	TIC-63362772
Kepler-257b	TIC-273132699
Kepler-257c	TIC-273132699
Kepler-257d	TIC-273132699
Kepler-258b	TIC-270854411
Kepler-258c	TIC-270854411
Kepler-259b	TIC-158664318
Kepler-259c	TIC-158664318
Kepler-26b	TIC-164833065
Kepler-26c	TIC-164833065
Kepler-26d	TIC-164833065
Kepler-26e	TIC-164833065
Kepler-260b	TIC-137348863
Kepler-260c	TIC-137348863
Kepler-261b	TIC-137148674
Kepler-261c	TIC-137148674
Kepler-262b	TIC-122673489
Kepler-262c	TIC-122673489
Kepler-263b	TIC-137637249
Kepler-263c	TIC-137637249
Kepler-264b	TIC-137347078
Kepler-264c	TIC-137347078
Kepler-265b	TIC-122445076
Kepler-265c	TIC-122445076
Kepler-265d	TIC-122445076
Kepler-265e	TIC-122445076
Kepler-266b	TIC-271046092
Kepler-266c	TIC-271046092
Kepler-267b	TIC-269357457
Kepler-267c	TIC-269357457
Kepler-267d	TIC-269357457
Kepler-268b	TIC-137348987
Kepler-268c	TIC-137348987
Kepler-269b	TIC-122297877
Kepler-269c	TIC-122297877
Kepler-27b	TIC-137556626
Kepler-27c	TIC-137556626
Kepler-270b	TIC-123417308
Kepler-270c	TIC-123417308
Kepler-271b	TIC-164414655
Kepler-271c	TIC-164414655
Kepler-271d	TIC-164414655
Kepler-272b	TIC-268704766
Kepler-272c	TIC-268704766
Kepler-272d	TIC-268704766
Kepler-273b	TIC-159726559
Kepler-273c	TIC-159726559
Kepler-274b	TIC-137892978
Kepler-274c	TIC-137892978
Kepler-275b	TIC-137634395
Kepler-275c	TIC-137634395
Kepler-275d	TIC-137634395
Kepler-276b	TIC-138213510
Kepler-276c	TIC-138213510
Kepler-276d	TIC-138213510
Kepler-277b	TIC-120961424
Kepler-277c	TIC-120961424
Kepler-278b	TIC-122225232
Kepler-278c	TIC-122225232
Kepler-279b	TIC-158428960
Kepler-279c	TIC-158428960
Kepler-279d	TIC-158428960
Kepler-28b	TIC-63122956
Kepler-28c	TIC-63122956
Kepler-280b	TIC-159716174
Kepler-280c	TIC-159716174
Kepler-281b	TIC-270858032
Kepler-281c	TIC-270858032
Kepler-282b	TIC-164779321
Kepler-282c	TIC-164779321
Kepler-282d	TIC-164779321
Kepler-282e	TIC-164779321
Kepler-283b	TIC-270695184
Kepler-283c	TIC-270695184
Kepler-284b	TIC-275486985
Kepler-284c	TIC-275486985
Kepler-285b	TIC-26416742
Kepler-285c	TIC-26416742
Kepler-286b	TIC-290035455
Kepler-286c	TIC-290035455
Kepler-286d	TIC-290035455
Kepler-286e	TIC-290035455
Kepler-287b	TIC-417660580
Kepler-287c	TIC-417660580
Kepler-288b	TIC-121785939
Kepler-288c	TIC-121785939
Kepler-288d	TIC-121785939
Kepler-289b	TIC-273234825
Kepler-289c	TIC-273234825
Kepler-289d	TIC-273234825
Kepler-29b	TIC-273875635
Kepler-29c	TIC-273875635
Kepler-290b	TIC-158218214
Kepler-290c	TIC-158218214
Kepler-291b	TIC-158631683
Kepler-291c	TIC-158631683
Kepler-292b	TIC-271960465
Kepler-292c	TIC-271960465
Kepler-292d	TIC-271960465
Kepler-292e	TIC-271960465
Kepler-292f	TIC-271960465
Kepler-293b	TIC-158216544
Kepler-293c	TIC-158216544
Kepler-294b	TIC-158487005
Kepler-294c	TIC-158487005
Kepler-295b	TIC-164890864
Kepler-295c	TIC-164890864
Kepler-295d	TIC-164890864
Kepler-296b	TIC-243271945
Kepler-296c	TIC-243271945
Kepler-296d	TIC-243271945
Kepler-296e	TIC-243271945
Kepler-296f	TIC-243271945
Kepler-297b	TIC-48304302
Kepler-297c	TIC-48304302
Kepler-298b	TIC-48217868
Kepler-298c	TIC-48217868
Kepler-298d	TIC-48217868
Kepler-299b	TIC-48304460
Kepler-299c	TIC-48304460
Kepler-299d	TIC-48304460
Kepler-299e	TIC-48304460
Kepler-30b	TIC-399794329
Kepler-30c	TIC-399794329
Kepler-30d	TIC-399794329
Kepler-300b	TIC-27458633
Kepler-300c	TIC-27458633
Kepler-301b	TIC-48419097
Kepler-301c	TIC-48419097
Kepler-301d	TIC-48419097
Kepler-302b	TIC-270951852
Kepler-302c	TIC-270951852
Kepler-303b	TIC-164460208
Kepler-303c	TIC-164460208
Kepler-304b	TIC-377909730
Kepler-304c	TIC-377909730
Kepler-304d	TIC-377909730
Kepler-304e	TIC-377909730
Kepler-305b	TIC-171879024
Kepler-305c	TIC-171879024
Kepler-305d	TIC-171879024
Kepler-305e	TIC-171879024
Kepler-306b	TIC-121660143
Kepler-306c	TIC-121660143
Kepler-306d	TIC-121660143
Kepler-306e	TIC-121660143
Kepler-307b	TIC-169930145
Kepler-307c	TIC-169930145
Kepler-308b	TIC-184162776
Kepler-308c	TIC-184162776
Kepler-309b	TIC-273373488
Kepler-309c	TIC-273373488
Kepler-31b	TIC-270788519
Kepler-31c	TIC-270788519
Kepler-31d	TIC-270788519
Kepler-310b	TIC-158840828
Kepler-310c	TIC-158840828
Kepler-310d	TIC-158840828
Kepler-311b	TIC-351898154
Kepler-311c	TIC-351898154
Kepler-312b	TIC-274030824
Kepler-312c	TIC-274030824
Kepler-313b	TIC-28448998
Kepler-313c	TIC-28448998
Kepler-314b	TIC-271052158
Kepler-314c	TIC-271052158
Kepler-315b	TIC-273694712
Kepler-315c	TIC-273694712
Kepler-316b	TIC-159522175
Kepler-316c	TIC-159522175
Kepler-317b	TIC-138890353
Kepler-317c	TIC-138890353
Kepler-318b	TIC-274198407
Kepler-318c	TIC-274198407
Kepler-319b	TIC-121786630
Kepler-319c	TIC-121786630
Kepler-319d	TIC-121786630
Kepler-32b	TIC-273590427
Kepler-32c	TIC-273590427
Kepler-32d	TIC-273590427
Kepler-32e	TIC-273590427
Kepler-32f	TIC-273590427
Kepler-320b	TIC-275575525
Kepler-320c	TIC-275575525
Kepler-321b	TIC-271046140
Kepler-321c	TIC-271046140
Kepler-322b	TIC-123313142
Kepler-322c	TIC-123313142
Kepler-323b	TIC-137150039
Kepler-323c	TIC-137150039
Kepler-324b	TIC-243271716
Kepler-324c	TIC-243271716
Kepler-325b	TIC-267671250
Kepler-325c	TIC-267671250
Kepler-325d	TIC-267671250
Kepler-326b	TIC-270956861
Kepler-326c	TIC-270956861
Kepler-326d	TIC-270956861
Kepler-327b	TIC-63366281
Kepler-327c	TIC-63366281
Kepler-327d	TIC-63366281
Kepler-328b	TIC-184164097
Kepler-328c	TIC-184164097
Kepler-329b	TIC-268713285
Kepler-329c	TIC-268713285
Kepler-33b	TIC-158935283
Kepler-33c	TIC-158935283
Kepler-33d	TIC-158935283
Kepler-33e	TIC-158935283
Kepler-33f	TIC-158935283
Kepler-330b	TIC-158727691
Kepler-330c	TIC-158727691
Kepler-331b	TIC-351063265
Kepler-331c	TIC-351063265
Kepler-331d	TIC-351063265
Kepler-332b	TIC-158272257
Kepler-332c	TIC-158272257
Kepler-332d	TIC-158272257
Kepler-333b	TIC-137556197
Kepler-333c	TIC-137556197
Kepler-334b	TIC-158394479
Kepler-334c	TIC-158394479
Kepler-334d	TIC-158394479
Kepler-335b	TIC-272085033
Kepler-335c	TIC-272085033
Kepler-336b	TIC-122298677
Kepler-336c	TIC-122298677
Kepler-336d	TIC-122298677
Kepler-337b	TIC-159226052
Kepler-337c	TIC-159226052
Kepler-338b	TIC-258203303
Kepler-338c	TIC-258203303
Kepler-338d	TIC-258203303
Kepler-338e	TIC-258203303
Kepler-339b	TIC-26817284
Kepler-339c	TIC-26817284
Kepler-339d	TIC-26817284
Kepler-34b	TIC-272369124
Kepler-340b	TIC-184247532
Kepler-340c	TIC-184247532
Kepler-341b	TIC-159179987
Kepler-341c	TIC-159179987
Kepler-341d	TIC-159179987
Kepler-341e	TIC-159179987
Kepler-342b	TIC-63293562
Kepler-342c	TIC-63293562
Kepler-342d	TIC-63293562
Kepler-342e	TIC-63293562
Kepler-343b	TIC-63120970
Kepler-343c	TIC-63120970
Kepler-344b	TIC-63289452
Kepler-344c	TIC-63289452
Kepler-345b	TIC-271546191
Kepler-345c	TIC-271546191
Kepler-346b	TIC-158660363
Kepler-346c	TIC-158660363
Kepler-347b	TIC-299158566
Kepler-347c	TIC-299158566
Kepler-348b	TIC-169180792
Kepler-348c	TIC-169180792
Kepler-349b	TIC-270615037
Kepler-349c	TIC-270615037
Kepler-35b	TIC-271040768
Kepler-350b	TIC-120498491
Kepler-350c	TIC-120498491
Kepler-350d	TIC-120498491
Kepler-351b	TIC-158218178
Kepler-351c	TIC-158218178
Kepler-351d	TIC-158218178
Kepler-352b	TIC-269271535
Kepler-352c	TIC-269271535
Kepler-353b	TIC-239229234
Kepler-353c	TIC-239229234
Kepler-354b	TIC-120578185
Kepler-354c	TIC-120578185
Kepler-354d	TIC-120578185
Kepler-355b	TIC-279915745
Kepler-355c	TIC-279915745
Kepler-356b	TIC-137636895
Kepler-356c	TIC-137636895
Kepler-357b	TIC-159649595
Kepler-357c	TIC-159649595
Kepler-357d	TIC-159649595
Kepler-358b	TIC-26815908
Kepler-358c	TIC-26815908
Kepler-359b	TIC-275568400
Kepler-359c	TIC-275568400
Kepler-359d	TIC-275568400
Kepler-36b	TIC-350810590
Kepler-36c	TIC-350810590
Kepler-360b	TIC-158213532
Kepler-360c	TIC-158213532
Kepler-361b	TIC-272601590
Kepler-361c	TIC-272601590
Kepler-362b	TIC-63069779
Kepler-362c	TIC-63069779
Kepler-363b	TIC-258349590
Kepler-363c	TIC-258349590
Kepler-363d	TIC-258349590
Kepler-364b	TIC-123358019
Kepler-364c	TIC-123358019
Kepler-365b	TIC-27530849
Kepler-365c	TIC-27530849
Kepler-366b	TIC-27914560
Kepler-366c	TIC-27914560
Kepler-367b	TIC-28159518
Kepler-367c	TIC-28159518
Kepler-368b	TIC-63066763
Kepler-368c	TIC-63066763
Kepler-369b	TIC-26961231
Kepler-369c	TIC-26961231
Kepler-37b	TIC-164652245
Kepler-37c	TIC-164652245
Kepler-37d	TIC-164652245
Kepler-37e	TIC-164652245
Kepler-370b	TIC-137411225
Kepler-370c	TIC-137411225
Kepler-371b	TIC-137550286
Kepler-371c	TIC-137550286
Kepler-372b	TIC-350810559
Kepler-372c	TIC-350810559
Kepler-372d	TIC-350810559
Kepler-373b	TIC-299218776
Kepler-373c	TIC-299218776
Kepler-374b	TIC-270863576
Kepler-374c	TIC-270863576
Kepler-374d	TIC-270863576
Kepler-375b	TIC-299032517
Kepler-375c	TIC-299032517
Kepler-376b	TIC-137219378
Kepler-376c	TIC-137219378
Kepler-377b	TIC-184015535
Kepler-377c	TIC-184015535
Kepler-378b	TIC-271354634
Kepler-378c	TIC-271354634
Kepler-379b	TIC-184167421
Kepler-379c	TIC-184167421
Kepler-38b	TIC-158316612
Kepler-380b	TIC-48132154
Kepler-380c	TIC-48132154
Kepler-381b	TIC-164884235
Kepler-381c	TIC-164884235
Kepler-382b	TIC-268612521
Kepler-382c	TIC-268612521
Kepler-383b	TIC-137150599
Kepler-383c	TIC-137150599
Kepler-384b	TIC-158114249
Kepler-384c	TIC-158114249
Kepler-385b	TIC-27082352
Kepler-385c	TIC-27082352
Kepler-385d	TIC-27082352
Kepler-386b	TIC-267669725
Kepler-386c	TIC-267669725
Kepler-387b	TIC-158559417
Kepler-387c	TIC-158559417
Kepler-388b	TIC-164786156
Kepler-388c	TIC-164786156
Kepler-389b	TIC-63074796
Kepler-389c	TIC-63074796
Kepler-390b	TIC-137340986
Kepler-390c	TIC-137340986
Kepler-391b	TIC-290032428
Kepler-391c	TIC-290032428
Kepler-392b	TIC-158796434
Kepler-392c	TIC-158796434
Kepler-393b	TIC-159580535
Kepler-393c	TIC-159580535
Kepler-394b	TIC-27777414
Kepler-394c	TIC-27777414
Kepler-395b	TIC-270520765
Kepler-395c	TIC-270520765
Kepler-396b	TIC-27769688
Kepler-396c	TIC-27769688
Kepler-397b	TIC-271963778
Kepler-397c	TIC-271963778
Kepler-398b	TIC-137155210
Kepler-398c	TIC-137155210
Kepler-398d	TIC-137155210
Kepler-399b	TIC-172373693
Kepler-399c	TIC-172373693
Kepler-399d	TIC-172373693
Kepler-400b	TIC-122707140
Kepler-400c	TIC-122707140
Kepler-401b	TIC-267746315
Kepler-401c	TIC-267746315
Kepler-401d	TIC-267746315
Kepler-402b	TIC-158725491
Kepler-402c	TIC-158725491
Kepler-402d	TIC-158725491
Kepler-402e	TIC-158725491
Kepler-403b	TIC-159174926
Kepler-403c	TIC-159174926
Kepler-403d	TIC-159174926
Kepler-404b	TIC-158268972
Kepler-404c	TIC-158268972
Kepler-405b	TIC-137150544
Kepler-405c	TIC-137150544
Kepler-406b	TIC-63066101
Kepler-406c	TIC-63066101
Kepler-407b	TIC-405688133
Kepler-407c	TIC-405688133
Kepler-410Ab	TIC-164458714
Kepler-411b	TIC-399954349
Kepler-411c	TIC-399954349
Kepler-411d	TIC-399954349
Kepler-411e	TIC-399954349
Kepler-413b	TIC-298969838
Kepler-414b	TIC-28357724
Kepler-414c	TIC-28357724
Kepler-415b	TIC-138365520
Kepler-415c	TIC-138365520
Kepler-416b	TIC-137217372
Kepler-416c	TIC-137217372
Kepler-417b	TIC-270705374
Kepler-417c	TIC-270705374
Kepler-419b	TIC-27454084
Kepler-419c	TIC-27454084
Kepler-42b	TIC-63126862
Kepler-42c	TIC-63126862
Kepler-42d	TIC-63126862
Kepler-424b	TIC-264508014
Kepler-424c	TIC-264508014
Kepler-430b	TIC-26748113
Kepler-430c	TIC-26748113
Kepler-431b	TIC-123231081
Kepler-431c	TIC-123231081
Kepler-431d	TIC-123231081
Kepler-432b	TIC-26817004
Kepler-432c	TIC-26817004
Kepler-436b	TIC-185408817
Kepler-436c	TIC-185408817
Kepler-444b	TIC-394172596
Kepler-444c	TIC-394172596
Kepler-444d	TIC-394172596
Kepler-444e	TIC-394172596
Kepler-444f	TIC-394172596
Kepler-445b	TIC-268060194
Kepler-445c	TIC-268060194
Kepler-445d	TIC-268060194
Kepler-446b	TIC-123417850
Kepler-446c	TIC-123417850
Kepler-446d	TIC-123417850
Kepler-448c	TIC-169461816
Kepler-449b	TIC-270779644
Kepler-449c	TIC-270779644
Kepler-450b	TIC-27534138
Kepler-450c	TIC-27534138
Kepler-450d	TIC-27534138
Kepler-453b	TIC-164457525
Kepler-454b	TIC-121276638
Kepler-454c	TIC-121276638
Kepler-458c	TIC-272844987
Kepler-46b	TIC-158992508
Kepler-46c	TIC-158992508
Kepler-46d	TIC-158992508
Kepler-460c	TIC-121603086
Kepler-462b	TIC-269263577
Kepler-462c	TIC-269263577
Kepler-466b	TIC-27644083
Kepler-466c	TIC-27644083
Kepler-47b	TIC-271548206
Kepler-47c	TIC-271548206
Kepler-47d	TIC-271548206
Kepler-477b	TIC-158633329
Kepler-48b	TIC-171882123
Kepler-48c	TIC-171882123
Kepler-48d	TIC-171882123
Kepler-48e	TIC-171882123
Kepler-487b	TIC-139158696
Kepler-487c	TIC-139158696
Kepler-49b	TIC-137555411
Kepler-49c	TIC-137555411
Kepler-49d	TIC-137555411
Kepler-49e	TIC-137555411
Kepler-50b	TIC-298896336
Kepler-50c	TIC-298896336
Kepler-504b	TIC-164832454
Kepler-51b	TIC-27846348
Kepler-51c	TIC-27846348
Kepler-51d	TIC-27846348
Kepler-514b	TIC-405717552
Kepler-515b	TIC-406997913
Kepler-517b	TIC-138297129
Kepler-519b	TIC-171971913
Kepler-52b	TIC-399825554
Kepler-52c	TIC-399825554
Kepler-52d	TIC-399825554
Kepler-520b	TIC-138097531
Kepler-520c	TIC-138097531
Kepler-524b	TIC-27914389
Kepler-524c	TIC-27914389
Kepler-529b	TIC-158108219
Kepler-529c	TIC-158108219
Kepler-53b	TIC-122446315
Kepler-53c	TIC-122446315
Kepler-53d	TIC-122446315
Kepler-530b	TIC-48305629
Kepler-538b	TIC-28227113
Kepler-539b	TIC-171510762
Kepler-539c	TIC-171510762
Kepler-54b	TIC-271262203
Kepler-54c	TIC-271262203
Kepler-54d	TIC-271262203
Kepler-549b	TIC-164455792
Kepler-549c	TIC-164455792
Kepler-55b	TIC-164884002
Kepler-55c	TIC-164884002
Kepler-55d	TIC-164884002
Kepler-55e	TIC-164884002
Kepler-55f	TIC-164884002
Kepler-553b	TIC-264508613
Kepler-553c	TIC-264508613
Kepler-56b	TIC-138430034
Kepler-56c	TIC-138430034
Kepler-56d	TIC-138430034
Kepler-560b	TIC-239275865
Kepler-561b	TIC-270700432
Kepler-561c	TIC-270700432
Kepler-57b	TIC-270615136
Kepler-57c	TIC-270615136
Kepler-58b	TIC-184471242
Kepler-58c	TIC-184471242
Kepler-58d	TIC-184471242
Kepler-59b	TIC-158393923
Kepler-59c	TIC-158393923
Kepler-595b	TIC-27231753
Kepler-595c	TIC-27231753
Kepler-60b	TIC-158923465
Kepler-60c	TIC-158923465
Kepler-60d	TIC-158923465
Kepler-603b	TIC-270948636
Kepler-603c	TIC-270948636
Kepler-603d	TIC-270948636
Kepler-605b	TIC-158423850
Kepler-605c	TIC-158423850
Kepler-610b	TIC-275491028
Kepler-610c	TIC-275491028
Kepler-616b	TIC-271355361
Kepler-616c	TIC-271355361
Kepler-619b	TIC-417659212
Kepler-619c	TIC-417659212
Kepler-62b	TIC-164458488
Kepler-62c	TIC-164458488
Kepler-62d	TIC-164458488
Kepler-62e	TIC-164458488
Kepler-62f	TIC-164458488
Kepler-625b	TIC-137414304
Kepler-625c	TIC-137414304
Kepler-636b	TIC-138297607
Kepler-647b	TIC-164786172
Kepler-647c	TIC-164786172
Kepler-65b	TIC-121731834
Kepler-65c	TIC-121731834
Kepler-65d	TIC-121731834
Kepler-65e	TIC-121731834
Kepler-653b	TIC-123445166
Kepler-653c	TIC-123445166
Kepler-68b	TIC-417676622
Kepler-68c	TIC-417676622
Kepler-68d	TIC-417676622
Kepler-69b	TIC-275573429
Kepler-69c	TIC-275573429
Kepler-693b	TIC-237159318
Kepler-712b	TIC-271347119
Kepler-712c	TIC-271347119
Kepler-716b	TIC-159377404
Kepler-716c	TIC-159377404
Kepler-722b	TIC-159304532
Kepler-722c	TIC-159304532
Kepler-730b	TIC-352013543
Kepler-730c	TIC-352013543
Kepler-732b	TIC-164555597
Kepler-732c	TIC-164555597
Kepler-743b	TIC-271760755
Kepler-750b	TIC-158931258
Kepler-750c	TIC-158931258
Kepler-755b	TIC-239227652
Kepler-755c	TIC-239227652
Kepler-76b	TIC-138644215
