#Name		u1				u2
WASP-61b		0.2340450879047618		0.3096484946031746
WASP-130b		0.3564404642857144		0.2590274295238094
HATS-13b		0.3398763161904761		0.26206363507936514
WASP-156b		0.432611936952381		0.20830728825396827
NGTS-4b		0.3593314107619049		0.24796435984126985
WASP-190b		0.20800022447619054		0.32362688222222225
WASP-44b		0.3398763161904761		0.26206363507936514
TOI-892b		0.24380039571428574		0.3155843428571429
WASP-82b		0.20789069561904755		0.32811845603174605
TOI-540b		0.23831229161904763		0.39215830460317463
WASP-22b		0.2606217945714286		0.30013588142857145
TOI-905b		0.34434479257142847		0.2618168166666666
HAT-P-42b		0.3103810700952381		0.28647609111111116
WASP-62b		0.23687479904761904		0.3125956465079365
HATS-3b		0.22850598723809518		0.31080915444444446
LTT9779b		0.3564404642857144		0.2590274295238094
K2-260b		0.22793364019047602		0.3136417207936508
TrES-3b		0.2895557306666667		0.28555401063492064
Qatar-10b		0.26608952857142854		0.30042004238095243
WASP-144b		0.39244840914285717		0.23464608809523807
HD221416b		0.40522693180952385		0.224143493015873
WASP-182b		0.3103810700952381		0.28647609111111116
HAT-P-5b		0.27539993561904763		0.30098886841269845
WASP-15b		0.23139001676190482		0.308964856031746
WASP-73b		0.26175726066666666		0.30655801730158727
HD1397b		0.34990852257142835		0.2639404
K2-115b		0.2940104046666667		0.2848391358730159
WASP-161b		0.20843506095238096		0.331863663968254
HATS-24b		0.23139001676190482		0.308964856031746
WASP-79b		0.20800022447619054		0.32362688222222225
XO-3b		0.2084519970476193		0.3176344903174602
KELT-8b		0.3103810700952381		0.28647609111111116
HATS-42b		0.2675872017142857		0.3062729833333333
HAT-P-36b		0.35074149333333327		0.26003872507936504
KELT-1b		0.20789069561904755		0.32811845603174605
WASP-16b		0.30203877619047614		0.2823540426984127
WASP-99b		0.24380039571428574		0.3155843428571429
HD2685b		0.1889148742857144		0.3305996576190477
WASP-121b		0.20789069561904755		0.32811845603174605
HAT-P-50b		0.22850598723809518		0.31080915444444446
TOI-954b		0.3050138478095239		0.2866076373015873
HATS-27b		0.20789069561904755		0.32811845603174605
WASP-93b		0.18616545123809525		0.3401898592063492
HATS-41b		0.21044042361904763		0.34581708412698414
HATS-29b		0.3119265217142857		0.28171924761904765
HATS-60b		0.3103810700952381		0.28647609111111116
HAT-P-2b		0.20843506095238096		0.331863663968254
WASP-97b		0.3119265217142857		0.28171924761904765
HATS-45b		0.2138728141904762		0.3194130755555555
WASP-166b		0.27539993561904763		0.30098886841269845
HATS-63b		0.3055531113333333		0.2831206417460318
HAT-P-31b		0.27116243952380964		0.3001384468253968
TOI-1728b		0.45671376647619055		0.20730086269841275
L168-9b		0.41597908647619053		0.24046017507936507
HATS-46b		0.33145668361904745		0.26569890507936506
TOI-481b		0.3103810700952381		0.28647609111111116
LP714-47b		0.537113032		0.1370272038095237
XO-7b		0.2436330333333333		0.33004279460317465
HATS-69b		0.3968930731428568		0.23438492428571434
TOI-824b		0.4907448487619046		0.16589894507936503
HATS-14b		0.3968930731428568		0.23438492428571434
HAT-P-69b		0.1459008613333337		0.34232845507936505
HATS-7b		0.432611936952381		0.20830728825396827
WASP-6b		0.32713780085714295		0.2660977052380953
WASP-66b		0.20685802847619056		0.31527594507936507
WASP-25b		0.2940104046666667		0.2848391358730159
WASP-43b		0.4964900415238094		0.16348812253968253
GJ1252b		0.2100367633333333		0.4157747503174603
KELT-12b		0.23412700799999997		0.32197174809523804
TOI-122b		0.19563282228571433		0.4225125714285714
HATS-57b		0.3564404642857144		0.2590274295238094
HATS-4b		0.368425454190476		0.2570353203174604
HD332231b		0.26608952857142854		0.30042004238095243
CoRoT-19b		0.25821133266666674		0.30577888063492065
HATS-17b		0.31824974780952386		0.280613243968254
HATS-71b		0.2218200523809524		0.4076550553968254
WASP-5b		0.3055531113333333		0.2831206417460318
HATS-32b		0.31824974780952386		0.280613243968254
KELT-11b		0.3341248646666666		0.2732522811111111
CoRoT-13b		0.26608952857142854		0.30042004238095243
HATS-5b		0.39244840914285717		0.23464608809523807
NGTS-1b		0.37932191657142855		0.2696492971428571
WASP-153b		0.27267037533333327		0.30681510793650785
HATS-16b		0.2869483254285714		0.2896497742857143
CoRoT-18b		0.33145668361904745		0.26569890507936506
WASP-135b		0.30203877619047614		0.2823540426984127
HATS-39b		0.20800022447619054		0.32362688222222225
HATS-70b		0.181586084952381		0.3049151768253968
WASP-4b		0.33145668361904745		0.26569890507936506
TOI-837b		0.2606217945714286		0.30013588142857145
HATS-33b		0.31824974780952386		0.280613243968254
CoRoT-12b		0.3119265217142857		0.28171924761904765
HATS-55b		0.24022100914285713		0.3137555733333333
WASP-159b		0.2675872017142857		0.3062729833333333
TOI-169b		0.27539993561904763		0.30098886841269845
WASP-150b		0.23412700799999997		0.32197174809523804
WASP-119b		0.3055531113333333		0.2831206417460318
WASP-48b		0.25380576923809534		0.304281883015873
HATS-6b		0.3500149663809525		0.2963264806349206
HAT-P-21b		0.3398763161904761		0.26206363507936514
WASP-7b		0.20800022447619054		0.32362688222222225
WASP-136b		0.22850598723809518		0.31080915444444446
HD219666b		0.3398763161904761		0.26206363507936514
LHS3844b		0.19563282228571433		0.4225125714285714
WASP-42b		0.3968930731428568		0.23438492428571434
WASP-113b		0.26175726066666666		0.30655801730158727
KELT-7b		0.19443972742857135		0.3255863328571428
WASP-141b		0.28077274447619044		0.3011406126984127
KPS-1b		0.39244840914285717		0.23464608809523807
HATS-47b		0.4907448487619046		0.16589894507936503
LHS1815b		0.1674177943809524		0.4317461082539683
