#Name		u1		u2
WASP-61b		0.30081381438095267		0.24985932444444436
WASP-130b		0.3619707282857143		0.2286720428571427
HATS-13b		0.36988930285714305		0.22728651428571445
WASP-156b		0.436796722666666		0.20789977682539706
NGTS-4b		0.3975532896190481		0.2135410117460318
WASP-190b		0.31017272314285727		0.23965314190476206
WASP-44b		0.3778151264761904		0.2273209817460321
TOI-892b		0.30081381438095267		0.24985932444444436
WASP-82b		0.30436318485714287		0.2407651795238095
TOI-540b		0.14050802638095256		0.5242358853968254
WASP-22b		0.31767858971428575		0.24868339285714292
TOI-905b		0.3619707282857143		0.2286720428571427
HAT-P-42b		0.3510273156190471		0.23679085936507938
WASP-62b		0.3049119406666674		0.25002901015873014
HATS-3b		0.31017272314285727		0.23965314190476206
LTT9779b		0.3778151264761904		0.2273209817460321
K2-260b		0.31017272314285727		0.23965314190476206
TrES-3b		0.3619707282857143		0.2286720428571427
Qatar-10b		0.31097544428571444		0.2496896704761905
WASP-144b		0.39761755600000015		0.2212944476190477
HD221416b		0.4012632449523812		0.2284523887301586
WASP-182b		0.35727408628571444		0.23740565333333308
HAT-P-5b		0.31767858971428575		0.24868339285714292
WASP-15b		0.30081381438095267		0.24985932444444436
WASP-73b		0.33201916352381033		0.2387722053968251
HD1397b		0.36521608895238034		0.23549279206349216
K2-115b		0.35414542571428553		0.2307089842857144
WASP-161b		0.31017272314285727		0.23965314190476206
HATS-24b		0.31097544428571444		0.2496896704761905
WASP-79b		0.29883670380952365		0.24084334206349212
XO-3b		0.31017272314285727		0.23965314190476206
KELT-8b		0.34422036476190554		0.23781555555555522
HATS-42b		0.32872255752380974		0.23827117206349246
HAT-P-36b		0.3619707282857143		0.2286720428571427
KELT-1b		0.29050866285714294		0.24900688857142872
WASP-16b		0.35414542571428553		0.2307089842857144
WASP-99b		0.31097544428571444		0.2496896704761905
HD2685b		0.28551716390476134		0.24428181555555528
WASP-121b		0.30436318485714287		0.2407651795238095
HAT-P-50b		0.315692445999999		0.23947886571428612
TOI-954b		0.3510273156190471		0.23679085936507938
HATS-27b		0.31017272314285727		0.23965314190476206
WASP-93b		0.2922531450476189		0.24242967079365063
HATS-41b		0.31017272314285727		0.23965314190476206
HATS-29b		0.35414542571428553		0.2307089842857144
HATS-60b		0.3510273156190471		0.23679085936507938
HAT-P-2b		0.31017272314285727		0.23965314190476206
WASP-97b		0.3619707282857143		0.2286720428571427
HATS-45b		0.29050866285714294		0.24900688857142872
WASP-166b		0.31767858971428575		0.24868339285714292
HATS-63b		0.3619707282857143		0.2286720428571427
HAT-P-31b		0.31097544428571444		0.2496896704761905
TOI-1728b		0.3102846713333335		0.3315075607936508
L168-9b		0.3462278393333338		0.3211919193650794
HATS-46b		0.36988930285714305		0.22728651428571445
TOI-481b		0.3510273156190471		0.23679085936507938
LP714-47b		0.3102846713333335		0.3315075607936508
XO-7b		0.30081381438095267		0.24985932444444436
HATS-69b		0.4088559218095247		0.21660824158730152
TOI-824b		0.47588310666666667		0.18401136253968264
HATS-14b		0.3871319346666664		0.22491482968253973
HAT-P-69b		0.2407823466666663		0.25971332968254
HATS-7b		0.436796722666666		0.20789977682539706
WASP-6b		0.36988930285714305		0.22728651428571445
WASP-66b		0.2898414894285719		0.23612699238095236
WASP-25b		0.333140178380952		0.24523168063492073
WASP-43b		0.4955979513333333		0.17654752698412712
GJ1252b		0.12314851419047618		0.49026165650793646
KELT-12b		0.315692445999999		0.23947886571428612
TOI-122b		0.12108556085714284		0.5048882938095238
HATS-57b		0.3619707282857143		0.2286720428571427
HATS-4b		0.3778151264761904		0.2273209817460321
HD332231b		0.31097544428571444		0.2496896704761905
CoRoT-19b		0.32872255752380974		0.23827117206349246
HATS-17b		0.333140178380952		0.24523168063492073
HATS-71b		0.12108556085714284		0.5048882938095238
WASP-5b		0.35414542571428553		0.2307089842857144
HATS-32b		0.35414542571428553		0.2307089842857144
KELT-11b		0.3691642269523814		0.2419790039682541
CoRoT-13b		0.32911454438095245		0.24524858158730167
HATS-5b		0.3871319346666664		0.22491482968253973
NGTS-1b		0.260021420952381		0.37152513777777774
WASP-153b		0.33801552523809475		0.23835132206349208
HATS-16b		0.3510273156190471		0.23679085936507938
CoRoT-18b		0.3778151264761904		0.2273209817460321
WASP-135b		0.35414542571428553		0.2307089842857144
HATS-39b		0.29883670380952365		0.24084334206349212
HATS-70b		0.19336480399999978		0.27833942952380974
WASP-4b		0.3778151264761904		0.2273209817460321
TOI-837b		0.31767858971428575		0.24868339285714292
HATS-33b		0.35414542571428553		0.2307089842857144
CoRoT-12b		0.35414542571428553		0.2307089842857144
HATS-55b		0.3049119406666674		0.25002901015873014
WASP-159b		0.32872255752380974		0.23827117206349246
TOI-169b		0.32911454438095245		0.24524858158730167
WASP-150b		0.3228055344761911		0.23874151269841248
WASP-119b		0.3619707282857143		0.2286720428571427
WASP-48b		0.33801552523809475		0.23835132206349208
HATS-6b		0.1905630295238092		0.43489186301587307
HAT-P-21b		0.3619707282857143		0.2286720428571427
WASP-7b		0.31017272314285727		0.23965314190476206
WASP-136b		0.315692445999999		0.23947886571428612
HD219666b		0.36988930285714305		0.22728651428571445
LHS3844b		0.1979315058095238		0.5544110601587302
WASP-42b		0.3871319346666664		0.22491482968253973
WASP-113b		0.33801552523809475		0.23835132206349208
KELT-7b		0.2755123367619041		0.24928672555555542
WASP-141b		0.32911454438095245		0.24524858158730167
KPS-1b		0.39761755600000015		0.2212944476190477
HATS-47b		0.48836795076190476		0.17757254603174577
LHS1815b		0.12708367104761903		0.47680889460317455
